price,date,postcode,property_type,old_new,duration,district,county
190000,2025-03-31 00:00,OL4 2PW,S,N,L,OLDHAM,GREATER MANCHESTER
120000,2025-02-21 00:00,OL8 2AL,T,N,L,OLDHAM,GREATER MANCHESTER
77000,2025-02-07 00:00,M26 2RY,T,N,L,BURY,GREATER MANCHESTER
64000,2025-02-14 00:00,M13 0SW,S,N,F,MANCHESTER,GREATER MANCHESTER
561000,2025-02-13 00:00,M45 6QW,S,N,F,BURY,GREATER MANCHESTER
165000,2025-03-14 00:00,BL9 5EZ,T,N,L,BURY,GREATER MANCHESTER
158000,2025-02-14 00:00,OL2 5AR,T,N,L,OLDHAM,GREATER MANCHESTER
218000,2025-02-17 00:00,OL11 3BU,D,N,F,ROCHDALE,GREATER MANCHESTER
305000,2025-03-07 00:00,BL8 1EG,D,N,L,BURY,GREATER MANCHESTER
167500,2025-02-14 00:00,M11 4SD,T,N,F,MANCHESTER,GREATER MANCHESTER
480000,2025-02-07 00:00,M25 1BL,S,N,L,BURY,GREATER MANCHESTER
362000,2025-03-17 00:00,M20 4RW,S,N,F,MANCHESTER,GREATER MANCHESTER
162000,2025-02-21 00:00,BL1 8RQ,T,N,L,BOLTON,GREATER MANCHESTER
480000,2025-03-07 00:00,M19 2AB,S,N,F,MANCHESTER,GREATER MANCHESTER
145000,2025-02-25 00:00,M34 3QL,T,N,F,TAMESIDE,GREATER MANCHESTER
225000,2025-02-21 00:00,M22 5QW,T,N,L,MANCHESTER,GREATER MANCHESTER
430000,2025-03-06 00:00,M32 8ED,S,N,L,TRAFFORD,GREATER MANCHESTER
395000,2025-02-28 00:00,M20 5NT,S,N,F,MANCHESTER,GREATER MANCHESTER
333000,2025-02-14 00:00,M19 2QG,T,N,F,MANCHESTER,GREATER MANCHESTER
155000,2025-03-03 00:00,M26 4EY,T,N,L,BURY,GREATER MANCHESTER
100000,2025-02-14 00:00,OL11 3EA,T,N,L,ROCHDALE,GREATER MANCHESTER
180000,2025-03-06 00:00,M27 0JN,T,N,F,SALFORD,GREATER MANCHESTER
177000,2025-02-07 00:00,OL8 3PW,T,N,L,OLDHAM,GREATER MANCHESTER
380000,2025-03-31 00:00,M7 4DN,T,N,F,SALFORD,GREATER MANCHESTER
163395,2025-03-31 00:00,M21 0YL,S,N,F,MANCHESTER,GREATER MANCHESTER
215000,2025-03-31 00:00,BL2 6LT,S,N,L,BOLTON,GREATER MANCHESTER
169460,2025-03-14 00:00,BL2 2RF,S,N,L,BOLTON,GREATER MANCHESTER
220200,2025-03-14 00:00,M6 8PQ,T,N,L,SALFORD,GREATER MANCHESTER
307000,2025-02-26 00:00,BL8 2EY,D,N,L,BURY,GREATER MANCHESTER
185000,2025-03-06 00:00,M35 9HR,S,N,L,OLDHAM,GREATER MANCHESTER
455000,2025-02-19 00:00,BL8 1RD,S,N,F,BURY,GREATER MANCHESTER
230000,2025-01-31 00:00,M32 9TJ,T,N,L,TRAFFORD,GREATER MANCHESTER
480000,2025-03-18 00:00,M45 7HS,D,N,F,BURY,GREATER MANCHESTER
240000,2025-01-28 00:00,M16 8JR,T,N,F,MANCHESTER,GREATER MANCHESTER
315000,2025-02-28 00:00,M22 4WS,S,N,F,MANCHESTER,GREATER MANCHESTER
355000,2025-02-21 00:00,M30 9HS,T,N,F,SALFORD,GREATER MANCHESTER
243000,2025-03-07 00:00,M8 4QY,T,N,F,MANCHESTER,GREATER MANCHESTER
90000,2025-03-26 00:00,M40 7EP,T,N,F,MANCHESTER,GREATER MANCHESTER
355000,2025-02-19 00:00,M24 1WT,S,N,L,ROCHDALE,GREATER MANCHESTER
330000,2025-07-04 00:00,M41 6WF,S,N,F,TRAFFORD,GREATER MANCHESTER
464000,2025-06-30 00:00,M22 4WJ,S,N,L,MANCHESTER,GREATER MANCHESTER
342500,2025-02-27 00:00,M22 5EY,S,N,F,MANCHESTER,GREATER MANCHESTER
54000,2025-04-09 00:00,M40 2FE,T,N,L,MANCHESTER,GREATER MANCHESTER
224000,2025-06-27 00:00,WN3 6HY,S,N,F,WIGAN,GREATER MANCHESTER
135000,2025-04-17 00:00,M34 2NF,D,N,F,TAMESIDE,GREATER MANCHESTER
313000,2025-06-27 00:00,M25 3DE,S,N,F,BURY,GREATER MANCHESTER
230000,2025-03-28 00:00,M16 9JY,T,N,F,TRAFFORD,GREATER MANCHESTER
200000,2025-02-07 00:00,M24 5TZ,T,N,L,ROCHDALE,GREATER MANCHESTER
257000,2025-06-23 00:00,OL9 0NS,S,N,L,OLDHAM,GREATER MANCHESTER
222000,2025-06-12 00:00,M34 5HR,T,N,L,TAMESIDE,GREATER MANCHESTER
200000,2025-06-02 00:00,BL2 2RP,S,N,L,BOLTON,GREATER MANCHESTER
221500,2025-07-18 00:00,OL9 8PL,T,N,L,OLDHAM,GREATER MANCHESTER
600000,2025-07-18 00:00,M16 8WX,S,N,F,MANCHESTER,GREATER MANCHESTER
172500,2025-05-16 00:00,OL7 9PQ,T,N,F,TAMESIDE,GREATER MANCHESTER
270000,2025-06-11 00:00,M16 9LE,T,N,F,TRAFFORD,GREATER MANCHESTER
162000,2025-02-21 00:00,OL6 7HL,T,N,F,TAMESIDE,GREATER MANCHESTER
320000,2025-07-17 00:00,M41 6NQ,S,N,F,TRAFFORD,GREATER MANCHESTER
200000,2025-01-30 00:00,OL9 9PQ,D,N,F,OLDHAM,GREATER MANCHESTER
166000,2025-06-27 00:00,OL11 2BS,T,N,L,ROCHDALE,GREATER MANCHESTER
262000,2025-07-09 00:00,M19 3LS,T,N,F,MANCHESTER,GREATER MANCHESTER
215000,2025-07-02 00:00,BL6 5GY,S,N,L,BOLTON,GREATER MANCHESTER
215000,2025-07-11 00:00,WA3 3LF,S,N,F,WIGAN,GREATER MANCHESTER
134500,2025-07-14 00:00,OL12 0SN,T,N,F,ROCHDALE,GREATER MANCHESTER
186000,2025-07-04 00:00,WA15 7UU,F,N,L,TRAFFORD,GREATER MANCHESTER
640000,2025-03-31 00:00,BL1 6HU,D,N,F,BOLTON,GREATER MANCHESTER
152000,2025-03-03 00:00,M46 9PS,S,N,F,WIGAN,GREATER MANCHESTER
150000,2025-06-20 00:00,BL5 2NB,S,N,F,BOLTON,GREATER MANCHESTER
260000,2025-03-19 00:00,M23 0FD,S,N,F,MANCHESTER,GREATER MANCHESTER
218000,2025-03-03 00:00,M30 9PE,T,N,F,SALFORD,GREATER MANCHESTER
230000,2025-02-28 00:00,M45 7RH,T,N,L,BURY,GREATER MANCHESTER
195000,2025-03-14 00:00,OL2 6SP,S,N,L,OLDHAM,GREATER MANCHESTER
550000,2025-02-28 00:00,M20 2LL,T,N,F,MANCHESTER,GREATER MANCHESTER
180000,2025-02-28 00:00,BL9 6QE,T,N,F,BURY,GREATER MANCHESTER
297000,2025-02-28 00:00,M41 6WA,S,N,L,TRAFFORD,GREATER MANCHESTER
189500,2025-02-20 00:00,M34 7LY,S,N,F,TAMESIDE,GREATER MANCHESTER
200000,2025-02-21 00:00,M27 4BW,T,N,F,SALFORD,GREATER MANCHESTER
240000,2025-02-28 00:00,M19 3HU,T,N,F,MANCHESTER,GREATER MANCHESTER
224550,2025-02-14 00:00,M6 7WG,T,N,F,SALFORD,GREATER MANCHESTER
205000,2025-03-31 00:00,OL8 3HT,T,N,F,OLDHAM,GREATER MANCHESTER
240000,2025-03-27 00:00,OL11 4BL,T,N,L,ROCHDALE,GREATER MANCHESTER
262000,2025-04-25 00:00,M23 9DJ,S,N,F,MANCHESTER,GREATER MANCHESTER
227000,2025-05-06 00:00,M8 0AR,T,N,L,MANCHESTER,GREATER MANCHESTER
240000,2025-05-01 00:00,SK7 4NS,S,N,L,STOCKPORT,GREATER MANCHESTER
172000,2025-02-28 00:00,M3 5JR,F,N,L,SALFORD,GREATER MANCHESTER
143000,2025-05-16 00:00,M1 4AB,F,N,L,MANCHESTER,GREATER MANCHESTER
405000,2025-05-09 00:00,WN5 8SD,D,N,L,WIGAN,GREATER MANCHESTER
119000,2025-04-15 00:00,M30 7QL,F,N,L,SALFORD,GREATER MANCHESTER
340000,2025-03-31 00:00,M19 1EQ,T,N,F,MANCHESTER,GREATER MANCHESTER
250000,2025-03-28 00:00,M44 6JY,S,N,L,SALFORD,GREATER MANCHESTER
136000,2025-05-06 00:00,M15 5TA,F,N,L,MANCHESTER,GREATER MANCHESTER
212000,2025-04-25 00:00,M24 2PR,T,N,L,ROCHDALE,GREATER MANCHESTER
280000,2025-04-04 00:00,WA15 6JB,F,N,L,TRAFFORD,GREATER MANCHESTER
157500,2025-05-19 00:00,M15 4JT,F,N,L,MANCHESTER,GREATER MANCHESTER
243500,2025-05-16 00:00,M30 7EU,S,N,F,SALFORD,GREATER MANCHESTER
162500,2025-05-02 00:00,M16 8HA,F,N,L,MANCHESTER,GREATER MANCHESTER
84000,2025-04-10 00:00,M24 2UY,F,N,L,ROCHDALE,GREATER MANCHESTER
275000,2025-03-07 00:00,M32 0DX,S,N,L,TRAFFORD,GREATER MANCHESTER
112000,2025-04-07 00:00,WN5 0AZ,T,N,F,WIGAN,GREATER MANCHESTER
270000,2025-01-06 00:00,SK6 6AP,F,N,L,STOCKPORT,GREATER MANCHESTER
350000,2025-04-17 00:00,SK2 5TN,S,N,F,STOCKPORT,GREATER MANCHESTER
500000,2025-04-29 00:00,M24 1NF,D,N,F,ROCHDALE,GREATER MANCHESTER
450000,2025-05-02 00:00,M3 5NB,F,N,L,SALFORD,GREATER MANCHESTER
165000,2025-04-14 00:00,M43 6JR,S,N,L,TAMESIDE,GREATER MANCHESTER
275000,2025-05-16 00:00,M30 7DP,T,N,F,SALFORD,GREATER MANCHESTER
340000,2025-04-09 00:00,M9 8QA,D,N,L,MANCHESTER,GREATER MANCHESTER
190000,2025-04-03 00:00,M50 3BB,F,N,L,SALFORD,GREATER MANCHESTER
215000,2025-05-21 00:00,M45 8DZ,T,N,L,BURY,GREATER MANCHESTER
135000,2025-05-16 00:00,SK15 2LN,T,N,F,TAMESIDE,GREATER MANCHESTER
237500,2025-05-01 00:00,M30 7EL,S,N,F,SALFORD,GREATER MANCHESTER
450000,2025-03-27 00:00,WN6 0AA,D,N,F,WIGAN,GREATER MANCHESTER
133000,2025-03-07 00:00,WN7 2YE,S,N,F,WIGAN,GREATER MANCHESTER
385000,2025-05-02 00:00,M22 4JP,T,N,L,MANCHESTER,GREATER MANCHESTER
65000,2025-07-08 00:00,WN2 3TW,T,N,L,WIGAN,GREATER MANCHESTER
255000,2025-07-10 00:00,OL10 2NU,S,N,F,ROCHDALE,GREATER MANCHESTER
220000,2025-07-07 00:00,WN6 7EX,S,N,L,WIGAN,GREATER MANCHESTER
210000,2025-07-14 00:00,BL9 9QH,T,N,F,BURY,GREATER MANCHESTER
260000,2025-06-20 00:00,M15 4NU,F,N,L,MANCHESTER,GREATER MANCHESTER
292000,2025-03-03 00:00,M28 1EJ,S,N,L,WIGAN,GREATER MANCHESTER
355000,2025-07-10 00:00,SK8 3LR,S,N,F,STOCKPORT,GREATER MANCHESTER
317500,2025-07-01 00:00,M3 4JU,F,N,L,MANCHESTER,GREATER MANCHESTER
195000,2025-07-03 00:00,BL9 7QP,S,N,L,BURY,GREATER MANCHESTER
333000,2025-07-17 00:00,M27 0FX,S,N,L,SALFORD,GREATER MANCHESTER
412000,2025-07-02 00:00,M16 9RS,S,N,L,TRAFFORD,GREATER MANCHESTER
200000,2025-07-09 00:00,M29 7AG,S,N,F,WIGAN,GREATER MANCHESTER
83000,2025-07-10 00:00,SK1 3JD,F,N,L,STOCKPORT,GREATER MANCHESTER
147000,2025-04-08 00:00,OL10 3AU,T,N,L,ROCHDALE,GREATER MANCHESTER
295000,2025-06-30 00:00,M30 0DJ,D,N,L,SALFORD,GREATER MANCHESTER
154000,2025-06-27 00:00,M32 0TA,F,N,L,TRAFFORD,GREATER MANCHESTER
375000,2025-06-16 00:00,M33 2ST,S,N,F,TRAFFORD,GREATER MANCHESTER
255000,2025-07-04 00:00,M20 6QX,F,N,L,MANCHESTER,GREATER MANCHESTER
185000,2025-06-27 00:00,BL1 6DZ,S,N,L,BOLTON,GREATER MANCHESTER
342000,2025-06-27 00:00,WA15 8JT,S,N,F,TRAFFORD,GREATER MANCHESTER
847000,2025-02-10 00:00,BL6 4QS,D,N,L,BOLTON,GREATER MANCHESTER
200000,2025-05-30 00:00,OL4 3LP,T,N,F,OLDHAM,GREATER MANCHESTER
200000,2025-06-30 00:00,M14 7DY,S,N,F,MANCHESTER,GREATER MANCHESTER
325000,2025-01-20 00:00,SK7 4NL,T,N,F,STOCKPORT,GREATER MANCHESTER
210000,2025-07-11 00:00,BL7 9DW,F,N,L,BOLTON,GREATER MANCHESTER
138000,2025-03-24 00:00,OL11 4NA,T,N,L,ROCHDALE,GREATER MANCHESTER
244999,2025-02-28 00:00,BL3 4RT,D,N,L,BOLTON,GREATER MANCHESTER
51000,2025-02-13 00:00,M43 7AA,F,N,F,TAMESIDE,GREATER MANCHESTER
447590,2025-02-14 00:00,M41 6HJ,S,N,L,TRAFFORD,GREATER MANCHESTER
179535,2025-01-29 00:00,M34 3QX,T,N,F,TAMESIDE,GREATER MANCHESTER
176500,2025-02-11 00:00,BL9 9SU,T,N,L,BURY,GREATER MANCHESTER
495000,2025-03-07 00:00,M21 8DD,T,N,F,MANCHESTER,GREATER MANCHESTER
256000,2025-02-24 00:00,M22 5QP,S,N,L,MANCHESTER,GREATER MANCHESTER
630000,2025-03-06 00:00,OL11 5QS,D,N,F,ROCHDALE,GREATER MANCHESTER
183000,2025-01-24 00:00,WN3 6HB,S,N,F,WIGAN,GREATER MANCHESTER
525000,2025-03-06 00:00,M20 4TU,S,N,F,MANCHESTER,GREATER MANCHESTER
165000,2025-02-18 00:00,BL3 4JD,T,N,L,BOLTON,GREATER MANCHESTER
250000,2025-03-10 00:00,M23 9ND,T,N,L,MANCHESTER,GREATER MANCHESTER
152000,2025-03-07 00:00,OL6 9RN,T,N,F,TAMESIDE,GREATER MANCHESTER
160000,2025-02-21 00:00,M12 5RF,T,N,L,MANCHESTER,GREATER MANCHESTER
270000,2025-03-17 00:00,OL8 3BB,S,N,L,OLDHAM,GREATER MANCHESTER
163000,2025-03-07 00:00,M9 7AJ,S,N,F,MANCHESTER,GREATER MANCHESTER
170000,2025-03-26 00:00,OL8 4HQ,T,N,L,OLDHAM,GREATER MANCHESTER
200000,2025-03-31 00:00,OL5 0PD,T,N,F,TAMESIDE,GREATER MANCHESTER
290000,2025-01-29 00:00,M23 0EN,T,N,F,MANCHESTER,GREATER MANCHESTER
165000,2025-05-16 00:00,WN1 3UZ,S,N,L,WIGAN,GREATER MANCHESTER
215000,2025-05-12 00:00,M40 2RH,S,N,F,MANCHESTER,GREATER MANCHESTER
249000,2025-03-31 00:00,OL4 5DD,S,N,L,OLDHAM,GREATER MANCHESTER
189950,2025-05-22 00:00,M26 4EF,T,N,L,BURY,GREATER MANCHESTER
139000,2025-02-26 00:00,BL1 6NT,T,N,L,BOLTON,GREATER MANCHESTER
150000,2025-02-24 00:00,BL1 3LN,T,N,L,BOLTON,GREATER MANCHESTER
135000,2025-05-06 00:00,WN1 3LE,T,N,F,WIGAN,GREATER MANCHESTER
180000,2025-03-21 00:00,WN2 2BP,T,N,F,WIGAN,GREATER MANCHESTER
175000,2025-05-09 00:00,M25 3AN,F,N,L,BURY,GREATER MANCHESTER
255000,2025-04-17 00:00,M29 7BE,S,N,L,WIGAN,GREATER MANCHESTER
205000,2025-04-11 00:00,M23 0BJ,S,N,F,MANCHESTER,GREATER MANCHESTER
170500,2025-05-02 00:00,BL3 3EH,S,N,L,BOLTON,GREATER MANCHESTER
162500,2025-04-30 00:00,OL11 1TL,T,N,L,ROCHDALE,GREATER MANCHESTER
200000,2025-05-09 00:00,M6 7WG,T,N,F,SALFORD,GREATER MANCHESTER
355000,2025-05-02 00:00,BL8 1DB,T,N,F,BURY,GREATER MANCHESTER
320000,2025-03-21 00:00,OL5 0DP,D,N,L,TAMESIDE,GREATER MANCHESTER
275000,2025-04-30 00:00,M33 7AT,T,N,F,TRAFFORD,GREATER MANCHESTER
210000,2025-05-16 00:00,BL8 1UQ,S,N,F,BURY,GREATER MANCHESTER
250000,2025-03-21 00:00,SK4 4JY,F,N,L,STOCKPORT,GREATER MANCHESTER
390000,2025-05-09 00:00,M33 7FW,S,N,F,TRAFFORD,GREATER MANCHESTER
165000,2025-03-04 00:00,M32 8HZ,F,N,L,TRAFFORD,GREATER MANCHESTER
355000,2025-04-30 00:00,OL11 5HR,D,N,F,ROCHDALE,GREATER MANCHESTER
285000,2025-04-17 00:00,M34 5HZ,T,N,L,TAMESIDE,GREATER MANCHESTER
305000,2025-05-07 00:00,SK6 2PN,S,N,F,STOCKPORT,GREATER MANCHESTER
158000,2025-04-22 00:00,M7 2BZ,F,N,L,SALFORD,GREATER MANCHESTER
212000,2025-03-28 00:00,OL6 6PT,S,N,L,TAMESIDE,GREATER MANCHESTER
140000,2025-05-20 00:00,BL4 0EL,S,N,L,BOLTON,GREATER MANCHESTER
230000,2025-04-03 00:00,M14 7EH,T,N,F,MANCHESTER,GREATER MANCHESTER
162000,2025-04-25 00:00,M46 9GE,S,N,F,WIGAN,GREATER MANCHESTER
225000,2025-04-16 00:00,BL4 8LA,S,N,L,BOLTON,GREATER MANCHESTER
317500,2025-03-28 00:00,BL1 7LY,D,N,L,BOLTON,GREATER MANCHESTER
200000,2025-04-17 00:00,WN3 5QF,D,N,F,WIGAN,GREATER MANCHESTER
390000,2025-02-20 00:00,M32 8PG,D,N,F,TRAFFORD,GREATER MANCHESTER
130000,2025-03-14 00:00,OL11 2TA,T,N,F,ROCHDALE,GREATER MANCHESTER
280000,2025-02-14 00:00,M23 2ZW,S,N,F,MANCHESTER,GREATER MANCHESTER
340000,2025-02-21 00:00,M14 6DD,S,N,F,MANCHESTER,GREATER MANCHESTER
510000,2025-02-21 00:00,M21 9DY,T,N,F,MANCHESTER,GREATER MANCHESTER
255000,2025-02-25 00:00,M40 3PW,S,N,F,MANCHESTER,GREATER MANCHESTER
435000,2025-02-10 00:00,M32 9HU,S,N,L,TRAFFORD,GREATER MANCHESTER
175000,2025-03-18 00:00,OL6 9HL,S,N,F,TAMESIDE,GREATER MANCHESTER
345000,2025-02-13 00:00,BL2 3AX,D,N,L,BOLTON,GREATER MANCHESTER
258000,2025-03-14 00:00,WN3 6EZ,S,N,F,WIGAN,GREATER MANCHESTER
155000,2025-03-26 00:00,M24 2PX,T,N,L,ROCHDALE,GREATER MANCHESTER
226000,2025-02-26 00:00,M34 2QD,S,N,F,TAMESIDE,GREATER MANCHESTER
200000,2025-03-07 00:00,WN3 6ER,S,N,F,WIGAN,GREATER MANCHESTER
230000,2025-02-26 00:00,M9 4DF,S,N,F,MANCHESTER,GREATER MANCHESTER
122500,2025-01-29 00:00,BL1 8PX,S,N,L,BOLTON,GREATER MANCHESTER
385000,2025-03-05 00:00,M21 9EU,T,N,F,MANCHESTER,GREATER MANCHESTER
138000,2025-03-24 00:00,BL1 3BH,T,N,F,BOLTON,GREATER MANCHESTER
375000,2025-03-10 00:00,OL5 9DD,D,N,L,TAMESIDE,GREATER MANCHESTER
195000,2025-02-14 00:00,WN3 6HB,S,N,F,WIGAN,GREATER MANCHESTER
527500,2025-03-12 00:00,M16 0HD,T,N,L,TRAFFORD,GREATER MANCHESTER
210000,2025-04-07 00:00,M14 4RW,T,N,F,MANCHESTER,GREATER MANCHESTER
508500,2025-03-28 00:00,WA15 7XN,S,N,F,TRAFFORD,GREATER MANCHESTER
185000,2025-04-17 00:00,M34 5HZ,T,N,L,TAMESIDE,GREATER MANCHESTER
340000,2025-03-31 00:00,M19 2RN,T,N,L,MANCHESTER,GREATER MANCHESTER
775000,2025-05-19 00:00,WA15 8NA,S,N,F,TRAFFORD,GREATER MANCHESTER
183000,2025-03-28 00:00,M3 6BH,F,N,L,SALFORD,GREATER MANCHESTER
135000,2025-04-11 00:00,BL9 5EH,T,N,L,BURY,GREATER MANCHESTER
330000,2025-05-01 00:00,SK5 7NA,D,N,F,STOCKPORT,GREATER MANCHESTER
341000,2025-03-28 00:00,M16 9PR,T,N,L,TRAFFORD,GREATER MANCHESTER
152000,2025-04-28 00:00,OL12 6TQ,T,N,L,ROCHDALE,GREATER MANCHESTER
178000,2025-04-29 00:00,SK14 3LT,T,N,F,TAMESIDE,GREATER MANCHESTER
965000,2025-04-28 00:00,WA15 7HD,D,N,F,TRAFFORD,GREATER MANCHESTER
135000,2025-03-28 00:00,SK14 6BQ,T,N,F,TAMESIDE,GREATER MANCHESTER
259000,2025-04-23 00:00,M28 3FR,S,N,F,SALFORD,GREATER MANCHESTER
284000,2025-03-27 00:00,WN5 7DD,T,N,F,WIGAN,GREATER MANCHESTER
176000,2025-04-17 00:00,OL9 8HX,T,N,F,OLDHAM,GREATER MANCHESTER
182000,2025-03-28 00:00,M44 5HR,S,N,F,SALFORD,GREATER MANCHESTER
220000,2025-05-02 00:00,M11 3TW,S,N,F,MANCHESTER,GREATER MANCHESTER
190780,2025-05-09 00:00,SK16 5JL,S,N,L,TAMESIDE,GREATER MANCHESTER
267000,2025-03-21 00:00,M20 1AT,T,N,F,MANCHESTER,GREATER MANCHESTER
220000,2025-03-31 00:00,WN6 8ES,S,N,F,WIGAN,GREATER MANCHESTER
195000,2025-03-28 00:00,SK14 8JZ,T,N,F,TAMESIDE,GREATER MANCHESTER
265000,2025-04-30 00:00,M22 0HY,S,N,F,MANCHESTER,GREATER MANCHESTER
180000,2025-04-25 00:00,M40 3WE,T,N,F,MANCHESTER,GREATER MANCHESTER
245000,2025-04-30 00:00,BL5 2HU,S,N,L,BOLTON,GREATER MANCHESTER
105000,2025-03-21 00:00,SK14 6TG,F,N,L,TAMESIDE,GREATER MANCHESTER
260000,2025-03-31 00:00,SK14 6LG,D,N,F,TAMESIDE,GREATER MANCHESTER
150000,2025-04-11 00:00,M46 9NT,S,N,F,WIGAN,GREATER MANCHESTER
165000,2025-04-25 00:00,M5 3JR,S,N,F,SALFORD,GREATER MANCHESTER
137500,2025-03-28 00:00,WN4 9HH,T,N,L,WIGAN,GREATER MANCHESTER
183000,2025-05-01 00:00,BL8 1SU,T,N,L,BURY,GREATER MANCHESTER
145000,2025-03-14 00:00,M40 1GU,D,N,L,MANCHESTER,GREATER MANCHESTER
241000,2025-03-14 00:00,BL1 3LT,S,N,L,BOLTON,GREATER MANCHESTER
164000,2025-02-21 00:00,M43 7JE,T,N,L,TAMESIDE,GREATER MANCHESTER
195000,2025-03-17 00:00,M6 7WN,T,N,F,SALFORD,GREATER MANCHESTER
192000,2025-01-17 00:00,BL9 9BR,T,N,L,BURY,GREATER MANCHESTER
312500,2025-01-31 00:00,BL1 6ND,S,N,F,BOLTON,GREATER MANCHESTER
250000,2025-02-07 00:00,M26 3RQ,S,N,L,BURY,GREATER MANCHESTER
425000,2025-02-19 00:00,M41 9DY,D,N,F,TRAFFORD,GREATER MANCHESTER
175000,2025-02-28 00:00,BL9 6EW,T,N,L,BURY,GREATER MANCHESTER
288000,2025-02-21 00:00,BL8 1XB,T,N,L,BURY,GREATER MANCHESTER
220000,2025-02-28 00:00,OL12 7JJ,S,N,L,ROCHDALE,GREATER MANCHESTER
372000,2025-03-06 00:00,OL11 5RJ,D,N,F,ROCHDALE,GREATER MANCHESTER
220000,2025-03-04 00:00,OL2 7XN,S,N,F,OLDHAM,GREATER MANCHESTER
180000,2025-02-28 00:00,M40 1GG,S,N,L,MANCHESTER,GREATER MANCHESTER
170000,2025-03-21 00:00,M9 4NU,T,N,L,MANCHESTER,GREATER MANCHESTER
385000,2025-03-21 00:00,M35 0GW,S,N,F,OLDHAM,GREATER MANCHESTER
345000,2025-05-02 00:00,SK8 7NF,S,N,F,STOCKPORT,GREATER MANCHESTER
69000,2025-04-08 00:00,M46 9WZ,F,N,L,WIGAN,GREATER MANCHESTER
237000,2025-03-25 00:00,SK5 6BG,S,N,F,STOCKPORT,GREATER MANCHESTER
165000,2025-05-12 00:00,BL6 5AG,T,N,L,BOLTON,GREATER MANCHESTER
128500,2025-05-12 00:00,BL6 6JU,T,N,L,BOLTON,GREATER MANCHESTER
320000,2025-03-28 00:00,M33 5QT,T,N,F,TRAFFORD,GREATER MANCHESTER
291000,2025-05-02 00:00,WA15 7YB,S,N,L,TRAFFORD,GREATER MANCHESTER
222000,2025-03-28 00:00,OL4 4EP,F,N,L,OLDHAM,GREATER MANCHESTER
202500,2025-03-19 00:00,BL2 5LB,S,N,L,BOLTON,GREATER MANCHESTER
132950,2025-05-07 00:00,WA3 1DG,T,N,F,WIGAN,GREATER MANCHESTER
2735000,2025-05-08 00:00,WA14 2TD,D,N,F,TRAFFORD,GREATER MANCHESTER
216663,2025-05-07 00:00,SK3 9ED,T,N,F,STOCKPORT,GREATER MANCHESTER
260000,2025-03-26 00:00,WN6 0LR,S,N,F,WIGAN,GREATER MANCHESTER
265000,2025-05-16 00:00,OL10 2NX,S,N,F,ROCHDALE,GREATER MANCHESTER
830000,2025-03-27 00:00,OL3 5JA,D,N,F,OLDHAM,GREATER MANCHESTER
175000,2025-05-19 00:00,BL4 9LR,T,N,L,BOLTON,GREATER MANCHESTER
465000,2025-05-09 00:00,SK14 6LL,D,N,F,TAMESIDE,GREATER MANCHESTER
295000,2025-04-17 00:00,WA3 3QZ,D,N,L,WIGAN,GREATER MANCHESTER
332500,2025-05-23 00:00,M41 7NA,T,N,L,TRAFFORD,GREATER MANCHESTER
400000,2025-04-30 00:00,M33 5WP,S,N,F,TRAFFORD,GREATER MANCHESTER
125000,2025-05-09 00:00,M29 8FQ,T,N,L,WIGAN,GREATER MANCHESTER
210000,2025-04-04 00:00,WN5 7ER,S,N,F,WIGAN,GREATER MANCHESTER
2010000,2025-03-14 00:00,SK4 3AT,S,N,L,STOCKPORT,GREATER MANCHESTER
248000,2025-04-17 00:00,OL2 5YQ,T,N,L,OLDHAM,GREATER MANCHESTER
255000,2025-03-14 00:00,M34 2DN,S,N,F,TAMESIDE,GREATER MANCHESTER
240000,2025-04-07 00:00,M34 5QG,T,N,F,TAMESIDE,GREATER MANCHESTER
250000,2025-04-10 00:00,M19 3EW,T,N,F,MANCHESTER,GREATER MANCHESTER
175000,2025-05-02 00:00,BL5 2HJ,S,N,L,BOLTON,GREATER MANCHESTER
85000,2025-05-14 00:00,OL8 1TZ,T,N,L,OLDHAM,GREATER MANCHESTER
415000,2025-05-09 00:00,SK15 2ST,D,N,L,TAMESIDE,GREATER MANCHESTER
510000,2025-05-02 00:00,SK8 5NB,S,N,F,STOCKPORT,GREATER MANCHESTER
255000,2025-02-25 00:00,OL4 2LP,S,N,F,OLDHAM,GREATER MANCHESTER
210000,2025-03-28 00:00,WA3 2PG,D,N,L,WIGAN,GREATER MANCHESTER
450000,2025-01-31 00:00,SK6 8AE,D,N,F,STOCKPORT,GREATER MANCHESTER
245000,2025-04-15 00:00,OL4 4SN,S,N,L,OLDHAM,GREATER MANCHESTER
142500,2025-05-15 00:00,M7 3NB,F,N,L,SALFORD,GREATER MANCHESTER
177500,2025-03-21 00:00,BL1 5NZ,T,N,L,BOLTON,GREATER MANCHESTER
37000,2025-04-11 00:00,OL4 2RQ,F,N,L,OLDHAM,GREATER MANCHESTER
225000,2025-04-30 00:00,WN7 5BP,D,N,L,WIGAN,GREATER MANCHESTER
185000,2025-03-28 00:00,SK14 8JA,S,N,F,TAMESIDE,GREATER MANCHESTER
210000,2025-05-23 00:00,WN6 7SF,S,N,F,WIGAN,GREATER MANCHESTER
300000,2025-05-23 00:00,M22 4WU,D,N,F,MANCHESTER,GREATER MANCHESTER
262500,2025-03-28 00:00,WA3 2JQ,T,N,L,WIGAN,GREATER MANCHESTER
